LocomotionID,PrimateID,LMTypeCd,Checked,PctOfTime,CitationID,Comment,OrigIDPhysical,AuthorAddStamp,AuthorEditStamp,AuthorReviewStamp,AuthorIsDupeStamp,AdminReviewStamp
2600,890,QUAD,0,,18714,,931,,,5/24/2009,,
2601,890,LEAP,0,,18725,,932,,,5/24/2009,,
2602,890,QUAD,0,,18725,,932,,,5/24/2009,,
2603,891,BRAC,-1,0.5,18763,,597,,,6/15/2009,,
2604,891,CLIM,-1,2,18763,,597,,,6/15/2009,,
2605,891,LEAP,-1,5,18763,,597,,,6/15/2009,,
2606,891,QUAD,-1,90,18763,,597,,,6/15/2009,,
2607,891,SUSP,-1,2,18763,,597,,6/15/2009,6/15/2009,,
2608,892,BIPE,-1,,18784,,567,,,,,
2609,892,BRAC,-1,,18784,,567,,,,,
2610,892,CLIM,-1,,18784,,567,,,,,
2611,892,LEAP,-1,,18788,,567,,,,,
2612,892,SUSP,-1,,18784,,567,,,,,
2613,892,VERT,-1,,18788,,567,,,,,
2614,893,BIPE,-1,1,18808,,2556,,,,,
2615,893,BRAC,-1,75,18808,,2556,,,,,
2616,893,CLIM,-1,5,18808,,2556,,,,,
2617,893,LEAP,-1,5,18807,,2556,,,,,
2618,893,SUSP,-1,9,18808,,2556,,,,,
2619,896,BRAC,-1,,18831,,4993,,,5/31/2009,,
2620,896,CLIM,-1,,18831,,4993,,,5/31/2009,,
2621,897,CLIM,-1,9,18839,,1222,,,,,
2622,897,LEAP,-1,48,18839,,1222,,,,,
2623,897,QUAD,-1,38,18839,,1222,,,,,
2624,897,VERT,-1,2,18839,,1222,,,,,
2625,897,CLIM,0,9,18851,,1223,,,,,
2626,897,LEAP,0,48,18851,,1223,,,,,
2627,897,QUAD,0,38,18851,,1223,,,,,
2628,897,VERT,0,2,18851,,1223,,,,,
2629,898,BIPE,-1,1,18885,,1189,,,,,
2630,898,BRAC,-1,98.5,18885,98.5-1,1189,,,,,
2631,898,CLIM,-1,0.5,18885,0.5-1,1189,,,,,
2632,898,LEAP,-1,,18895,,1189,,,,,
2633,898,SUSP,-1,,18895,,1189,,,,,
2634,898,BIPE,0,1,18895,,1190,,,,,
2635,898,BRAC,0,98.5,18895,98.5-1,1190,,,,,
2636,898,CLIM,0,0.5,18895,0.5-1,1190,,,,,
2637,899,BIPE,-1,10,18997,,1079,,6/14/2009,6/14/2009,,
2638,899,BRAC,-1,80,18997,,1079,,,6/14/2009,,
2639,899,CLIM,-1,10,18999,,1079,,,6/14/2009,,
2640,899,SUSP,-1,,18997,,1079,,,6/14/2009,,
2641,900,BIPE,-1,0.1,19035,,1968,,,,,
2642,900,BRAC,-1,96.9,19035,,1968,,,,,
2643,900,SUSP,-1,1,19035,,1968,,,,,
2644,902,BIPE,-1,,19091,,5349,,,4/28/2009,,
2645,902,CLIM,-1,12,19091,12%,5349,,,4/28/2009,,
2646,902,LEAP,-1,6.4,19091,6.4%,5349,,,4/28/2009,,
2647,902,QUAD,-1,59.8,19091,59.8%,5349,,,4/28/2009,,
2648,902,CLIM,0,12,19092,12%,5350,,,4/28/2009,,
2649,902,LEAP,0,6.4,19092,6.4%,5350,,,4/28/2009,,
2650,902,QUAD,0,59.8,19092,59.8%,5350,,,4/28/2009,,
2651,904,CLIM,-1,,19188,,474,,,,,
2652,904,LEAP,-1,,19188,,474,,,,,
2653,904,QUAD,-1,,19188,,474,,,,,
2654,904,CLIM,-1,,19188,,4901,,,,,
2655,904,LEAP,-1,,19188,,4901,,,,,
2656,904,QUAD,-1,,19188,,4901,,,,,
2657,906,BIPE,-1,,19221,,834,,,6/1/2009,,
2658,906,BRAC,-1,,19221,,834,,,6/1/2009,,
2659,906,CLIM,-1,,19221,,834,,,6/1/2009,,
2660,906,LEAP,-1,,19221,,834,,,6/1/2009,,
2661,906,SUSP,-1,,19256,,834,,,6/1/2009,,
2662,906,BIPE,-1,,19222,,835,,,6/1/2009,,
2663,906,BRAC,-1,,19222,,835,,,6/1/2009,,
2664,906,CLIM,-1,,19222,,835,,,6/1/2009,,
2665,906,LEAP,-1,,19222,,835,,,6/1/2009,,
2666,907,BIPE,-1,1,19286,< 1%; used very rarely to cover short distances on the ground,535,,,5/26/2009,,
2667,907,LEAP,-1,81,19287,,535,,5/22/2009,5/22/2009,,
2668,907,QUAD,-1,11,19287, ,535,,5/22/2009,5/22/2009,,
2669,907,VERT,-1,8,19287,,535,,5/22/2009,5/22/2009,,
2670,908,SUSP,0,,19330,,2493,,,,,
2671,908,CLIM,-1,,19330,,2494,,,,,
2672,908,LEAP,-1,,19330,,2494,,,,,
2673,908,QUAD,-1,,19343,,2494,,,,,
2674,908,SUSP,-1,,19341,,2494,,,,,
2675,908,CLIM,0,,19341,,2495,,,,,
2676,908,LEAP,-1,,19341,,2495,,,,,
2677,908,QUAD,-1,,19341,,2495,,,,,
2678,908,SUSP,-1,,19330,,2495,,,,,
2679,908,CLIM,-1,,19343,,2496,,,,,
2680,908,LEAP,-1,,19343,,2496,,,,,
2681,908,QUAD,-1,,19330,,2496,,,,,
2682,908,SUSP,-1,,19343,,2496,,,,,
2683,909,CLIM,-1,,19373,,2498,,,6/6/2009,,
2684,909,LEAP,-1,,19373,,2498,,,6/6/2009,,
2685,909,QUAD,-1,,19373,,2498,,,6/6/2009,,
2686,909,SUSP,-1,,19373,,2498,,,6/6/2009,,
2687,910,CLIM,-1,,19423,,1914,,6/3/2009,6/3/2009,,
2688,910,LEAP,-1,,19423,,1914,,6/3/2009,6/3/2009,,
2689,910,QUAD,-1,,19423,,1914,,6/3/2009,6/3/2009,,
2690,911,CLIM,-1,14.5,19441,,174,,,6/1/2009,,
2691,911,LEAP,-1,5.2,19441,,174,,,6/1/2009,,
2692,911,QUAD,-1,80.3,19441,,174,,,6/1/2009,,
2693,911,CLIM,0,14.5,19451,,175,,,6/1/2009,,
2694,911,LEAP,0,5.2,19451,,175,,,6/1/2009,,
2695,911,QUAD,0,80.3,19451,,175,,,6/1/2009,,
2696,911,CLIM,0,14.5,19452,,176,,,6/1/2009,,
2697,911,LEAP,0,5.2,19452,,176,,,6/1/2009,,
2698,911,QUAD,0,80.3,19452,,176,,,6/1/2009,,
2699,911,BIPE,-1,,19441,,1234,,,6/1/2009,,
2700,911,BIPE,-1,,19441,,1585,,,6/1/2009,,
2704,915,QUAD,-1,,,,3469,,,,,
2705,915,BIPE,-1,,19518,rare,5442,,5/30/2009,6/2/2009,,
2706,915,CLIM,-1,,19518,,5442,,,5/31/2009,,
2707,915,LEAP,-1,,19518,,5442,,,5/30/2009,,
2708,915,QUAD,-1,,19518,main,5442,,,5/30/2009,,
2709,915,VERT,-1,,19518,rare,5442,,,6/17/2009,,
2710,916,QUAD,-1,23,21332,93.9% of locomotion budget,3474,,5/25/2009,5/25/2009,,
2711,917,QUAD,-1,,21660,,3479,,2/7/2011,6/3/2009,,
2712,918,VERT,-1,,23974,,2703,,6/15/2012,5/25/2009,,
2713,919,VERT,-1,,23971,,2707,,6/13/2012,5/25/2009,,
2714,922,VERT,-1,,23922,,2783,,8/11/2016,5/11/2009,,
2715,923,BIPE,-1,,19582,,2929,,,,,
2716,923,CLIM,-1,,19583,,2929,,,,,
2717,923,QUAD,-1,,19583,,2929,,,,,
2718,925,CLIM,-1,,19590,,2990,,,6/1/2009,,
2719,925,LEAP,-1,,19590,,2990,,,6/1/2009,,
2720,925,QUAD,-1,,19590,,2990,,,6/1/2009,,
2721,925,VERT,-1,,19590,,2990,,,6/1/2009,,
2722,928,CLIM,-1,,19601,,4472,,,,,
2723,928,LEAP,-1,,19601,,4472,,,,,
2724,928,QUAD,-1,,19601,,4472,,,,,
2725,929,CLIM,-1,,19615,,3290,,,6/4/2009,,
2726,929,LEAP,-1,,19615,,3290,,,6/4/2009,,
2727,929,QUAD,-1,,19615,,3290,,,6/4/2009,,
2728,929,VERT,-1,,19615,,3290,,,6/4/2009,,
2733,934,BRAC,-1,,19656,,3377,,,,,
2734,934,CLIM,-1,,19656,,3377,,,,,
2735,934,LEAP,-1,,19656,,3377,,,,,
2736,934,QUAD,-1,,19656,,3377,,,,,
2737,934,SUSP,-1,,19656,,3377,,,,,
2738,934,VERT,-1,,19656,,3377,,,,,
2739,934,BRAC,-1,0.2,19675,,6062,,,,,
2743,934,SUSP,-1,0.2,19675,,6062,,,,,
2744,934,VERT,-1,68.4,19675,,6062,,,,,
2751,935,CLIM,-1,,19739,,1347,,,,,
2752,935,LEAP,-1,,19739,,1347,,,,,
2753,935,QUAD,-1,,19743,,1347,,,,,
2754,935,VERT,-1,,19739,,1347,,,,,
2755,936,CLIM,-1,,,,5135,,,5/29/2009,,
2756,936,LEAP,-1,,,,5135,,,5/29/2009,,
2757,936,QUAD,-1,,,,5135,,,5/29/2009,,
2758,938,CLIM,-1,2.1,19815,,3916,,,1/24/2015,,
2759,938,LEAP,-1,32.1,19815,,3916,,,1/24/2015,,
2760,938,QUAD,-1,54.5,19815,,3916,,,1/24/2015,,
2761,939,VERT,-1,,23959,,3969,,6/15/2012,5/19/2009,,
2762,940,CLIM,-1,48.9,19842,,4045,,,7/2/2009,,
2763,940,QUAD,-1,43.6,19842,,4045,,,7/2/2009,,
2764,940,SUSP,-1,8.9,19842,,4045,,,7/2/2009,,
2765,941,CLIM,-1,,19878,,4092,,,6/17/2009,,
2766,941,LEAP,-1,,19878,,4092,,,6/17/2009,,
2767,941,QUAD,-1,,19878,,4092,,,6/17/2009,,
2768,941,VERT,-1,,19878,,4092,,,6/17/2009,,
2769,941,CLIM,-1,,19870,,4871,,,6/17/2009,,
2770,941,LEAP,-1,,19870,,4871,,,6/17/2009,,
2771,941,VERT,-1,,19870,,4871,,,6/17/2009,,
2772,943,CLIM,-1,,19893,,1008,,,4/16/2009,,
2773,943,QUAD,-1,,19893,"rare, mainly seen on big horizontal branches",1008,,2/1/2012,4/16/2009,,
2774,943,SUSP,-1,,19893,,1008,,,4/16/2009,,
2775,943,VERT,-1,,19893,,1008,,,4/16/2009,,
2776,945,CLIM,-1,,19909,,4782,,5/30/2009,5/30/2009,,
2777,945,LEAP,-1,,19909,,4782,,5/30/2009,5/30/2009,,
2778,945,QUAD,-1,,19909,,4782,,5/30/2009,5/30/2009,,
2779,947,BIPE,-1,,19918,,4831,,,,,
2780,947,BRAC,-1,,19918,,4831,,,,,
2781,947,CLIM,-1,,19918,,4831,,,,,
2782,947,LEAP,-1,,19918,,4831,,,,,
2783,947,QUAD,-1,,19918,,4831,,,,,
2784,947,SUSP,-1,,,,4831,,,,,
2785,947,BIPE,0,,19921,,4832,,,,,
2786,947,BRAC,0,,19921,,4832,,,,,
2787,947,CLIM,0,,19921,,4832,,,,,
2788,947,LEAP,0,,19921,,4832,,,,,
2789,947,QUAD,0,,19921,,4832,,,,,
2790,948,CLIM,-1,,19928,,4897,,,5/25/2009,,
2791,948,LEAP,-1,,19928,,4897,,,5/25/2009,,
2792,948,VERT,-1,,19928,,4897,,,5/25/2009,,
2793,949,CLIM,-1,,19937,,4951,,,,,
2794,949,LEAP,-1,,19937,,4951,,,,,
2795,950,CLIM,-1,,19946,,4955,,,,,
2796,950,LEAP,-1,,19946,,4955,,,,,
2797,951,BIPE,-1,,19957,,4971,,,5/7/2009,,
2798,951,BRAC,-1,,19957,,4971,,,5/7/2009,,
2799,951,CLIM,-1,,19957,,4971,,,5/7/2009,,
2800,951,LEAP,-1,,19957,,4971,,,5/7/2009,,
2801,951,QUAD,-1,,19957,,4971,,,5/7/2009,,
2802,951,SUSP,-1,,19957,,4971,,,5/7/2009,,
2803,952,VERT,-1,,19965,,2022,,8/11/2016,,,
2804,955,VERT,-1,,19976,,5254,,,,,
2805,963,CLIM,-1,,20010,,5790,,,6/1/2009,,
2806,963,LEAP,-1,,20010,,5790,,,6/1/2009,,
2807,963,QUAD,-1,,20010,,5790,,,6/1/2009,,
2808,963,VERT,-1,,20010,,5790,,7/1/2010,7/1/2010,,
2809,964,CLIM,-1,35,20031,,5837,,,7/4/2009,,
2810,964,LEAP,-1,16,20031,,5837,,,7/4/2009,,
2811,964,QUAD,-1,47,20031,,5837,,,7/4/2009,,
2812,965,CLIM,-1,,,,5126,,,5/29/2009,,
2813,965,LEAP,-1,,,,5126,,,5/29/2009,,
2814,965,QUAD,-1,,,,5126,,,5/29/2009,,
2815,966,CLIM,-1,,20062,,579,,,5/19/2009,,
2816,966,LEAP,-1,,20062,,579,,,5/19/2009,,
2817,966,QUAD,-1,,20062,,579,,,5/19/2009,,
2818,966,SUSP,-1,,20062,,579,,,5/19/2009,,
2819,966,CLIM,-1,,20064,,580,,5/19/2009,5/19/2009,,
2820,966,LEAP,-1,,20064,,580,,5/19/2009,5/19/2009,,
2821,966,QUAD,-1,,20064,,580,,5/19/2009,5/19/2009,,
2822,966,SUSP,-1,,20064,,580,,5/19/2009,5/19/2009,,
2823,966,QUAD,-1,,20065,,581,,5/19/2009,5/19/2009,,
2824,966,SUSP,-1,,20066,,581,,5/19/2009,5/19/2009,,
2825,967,CLIM,-1,,20086,,583,,,5/20/2009,,
2826,967,LEAP,-1,,20086,,583,,,5/20/2009,,
2827,967,QUAD,-1,,20086,,583,,,5/20/2009,,
2828,967,SUSP,-1,,20086,,583,,,5/20/2009,,
2829,967,QUAD,-1,,20087,,584,,5/20/2009,5/20/2009,,
2830,968,CLIM,-1,,20102,,874,,,5/22/2009,,
2831,968,LEAP,-1,,20102,,874,,,5/22/2009,,
2832,968,QUAD,-1,,20102,,874,,,5/22/2009,,
2833,968,SUSP,-1,,20102,,874,,,5/22/2009,,
2834,969,LEAP,-1,,22064,,677,,6/25/2009,6/25/2009,,
2835,969,VERT,-1,,22064,,677,,6/25/2009,6/25/2009,,
2836,975,BRAC,-1,0.2,20214,,154,,,4/18/2009,,
2837,975,CLIM,-1,16.5,20213,,154,,,4/18/2009,,
2838,975,LEAP,-1,12.6,20213,,154,,,4/18/2009,,
2839,975,QUAD,-1,94.8,20213,,154,,,4/18/2009,,
2840,975,SUSP,-1,0.2,20214,,154,,,4/18/2009,,
2841,975,VERT,-1,68.4,20214,,154,,,4/18/2009,,
2842,975,CLIM,0,17.1,20214,,155,,,4/18/2009,,
2843,975,LEAP,0,49.3,20214,,155,,,4/18/2009,,
2844,975,VERT,0,21.7,20213,,155,,,4/18/2009,,
2845,976,LEAP,-1,36,20239,,318,,,,,
2846,976,QUAD,-1,36,20239,,318,,,,,
2847,976,VERT,-1,,20239,,318,,,,,
2848,977,CLIM,0,,20244,,593,,,,,
2849,977,LEAP,-1,,20244,,593,,,,,
2850,977,QUAD,-1,,20244,,593,,,,,
2851,977,SUSP,-1,,20244,,593,,,,,
2852,977,VERT,-1,,20244,,593,,,,,
2853,978,QUAD,-1,,20254,,826,,,5/8/2009,,
2854,979,QUAD,-1,,20259,,830,,,5/8/2009,,
2855,980,CLIM,-1,,20268,,822,,,,,
2856,980,QUAD,-1,,20268,,822,,,,,
2857,981,VERT,-1,,20272,,870,,,5/30/2009,,
2858,989,CLIM,-1,,,,1105,,,,,
2859,989,LEAP,-1,,,,1105,,,,,
2860,989,QUAD,-1,,,,1105,,,6/13/2009,,
2861,990,CLIM,-1,,,,1103,,,6/13/2009,,
2862,990,LEAP,-1,,,,1103,,,6/13/2009,,
2863,990,QUAD,-1,,,,1103,,,6/13/2009,,
2864,991,CLIM,-1,,,,1106,,,6/14/2009,,
2865,991,LEAP,-1,,,,1106,,,6/14/2009,,
2866,991,QUAD,-1,,,,1106,,,6/14/2009,,
2867,992,CLIM,-1,,,,1104,,,6/13/2009,,
2868,992,LEAP,-1,,,,1104,,,6/13/2009,,
2869,992,QUAD,-1,,,,1104,,,6/13/2009,,
2870,993,CLIM,-1,,,,1107,,,6/14/2009,,
2871,993,LEAP,-1,,,,1107,,,6/14/2009,,
2872,993,QUAD,-1,,,,1107,,,6/14/2009,,
2873,995,CLIM,-1,,20347,,1197,,,,,
2874,995,LEAP,-1,,20347,,1197,,,,,
2875,995,QUAD,-1,,20347,,1197,,,,,
2876,995,VERT,-1,,20347,,1197,,,,,
2877,996,CLIM,-1,,23904,,5642,,5/31/2012,6/14/2009,,
2878,996,LEAP,-1,,23904,,5642,,5/31/2012,6/14/2009,,
2879,996,QUAD,-1,,23904,,5642,,5/31/2012,6/14/2009,,
2880,997,VERT,-1,,,,2042,,,,,
2881,999,VERT,-1,,23601,,2164,,1/9/2012,,,
2882,1000,VERT,-1,,23605,,2160,,1/9/2012,,,
2883,1001,VERT,-1,,24014,,2156,,6/26/2012,,,
2884,1002,BIPE,-1,,20378,seen often but only in captivity,1508,,,6/1/2009,,
2885,1002,BRAC,-1,,20378,,1508,,,6/1/2009,,
2886,1002,CLIM,-1,,20378,,1508,,,6/1/2009,,
2887,1002,LEAP,-1,,20378,,1508,,,6/1/2009,,
2888,1002,QUAD,-1,,20378,,1508,,,6/1/2009,,
2889,1002,SUSP,-1,,20378,,1508,,,6/1/2009,,
2890,1003,BIPE,-1,,20381,seen often but only in captivity,1512,,,6/1/2009,,
2891,1003,BRAC,-1,,20381,,1512,,,6/1/2009,,
2892,1003,CLIM,-1,,20381,,1512,,,6/1/2009,,
2893,1003,LEAP,-1,,20381,,1512,,,6/1/2009,,
2894,1003,QUAD,-1,,20381,,1512,,,6/1/2009,,
2895,1003,SUSP,-1,,20381,,1512,,,6/1/2009,,
2896,1004,BIPE,-1,,20383,seen often but only in captivity,1516,,,6/1/2009,,
2897,1004,BRAC,-1,,20383,,1516,,,6/1/2009,,
2898,1004,CLIM,-1,,20383,,1516,,,6/1/2009,,
2899,1004,LEAP,-1,,20383,,1516,,,6/1/2009,,
2900,1004,QUAD,-1,,20383,,1516,,,6/1/2009,,
2901,1004,SUSP,-1,,20383,,1516,,,6/1/2009,,
2902,1005,BIPE,-1,,20387,seen often but only in captivity,1520,,,6/1/2009,,
2903,1005,BRAC,-1,,20387,,1520,,,6/1/2009,,
2904,1005,CLIM,-1,,20387,,1520,,,6/1/2009,,
2905,1005,LEAP,-1,,20387,,1520,,,6/1/2009,,
2906,1005,QUAD,-1,,20387,,1520,,,6/1/2009,,
2907,1005,SUSP,-1,,20387,,1520,,,6/1/2009,,
2908,1008,BRAC,-1,,20390,,1545,,,5/30/2009,,
2909,1008,CLIM,-1,,20390,,1545,,,5/30/2009,,
2910,1008,LEAP,-1,,20390,,1545,,,5/30/2009,,
2911,1008,QUAD,-1,,20390,,1545,,,5/30/2009,,
2912,1008,SUSP,-1,,20390,,1545,,,5/30/2009,,
2996,1051,QUAD,-1,,21905,At Tham Pla Temple. ,2082,,6/14/2009,6/14/2009,,
2997,1052,QUAD,-1,,20508,,9905,,,3/14/2013,,
2998,1052,VERT,-1,,20508,,9905,,,3/14/2013,,
2999,1053,QUAD,-1,,,,5563,,,6/4/2009,,
3000,1063,BIPE,-1,1.4,20565,,5849,,,,,
3001,1063,CLIM,-1,2.7,20565,,5849,,,,,
3002,1063,QUAD,-1,95.6,20565,,5849,,,,,
3003,1063,BIPE,-1,1.7,20565,1.7 male,5853,,,,,
3004,1063,CLIM,-1,0.7,20565,0.7 male,5853,,,,,
3005,1063,QUAD,-1,97.3,20565,97.3 male,5853,,,,,
3006,1063,CLIM,-1,,,,5862,,,,,
3007,1063,QUAD,-1,,,,5862,,,,,
3008,1072,CLIM,-1,,,,6019,,,,,
3009,1072,LEAP,-1,,,,6019,,,,,
3010,1072,QUAD,-1,,,,6019,,,,,
3011,1076,CLIM,-1,,,,6007,,,,,
3012,1076,QUAD,-1,,,,6007,,,,,
3013,1077,LEAP,-1,,,,6208,,,5/24/2009,,
3014,1077,QUAD,-1,,,,6208,,,5/24/2009,,
3015,1078,BIPE,0,0,,,6212,,,,,
3016,1078,CLIM,-1,20.1,20725,"clamber (pronograde progesssion through multiple support with limps adducted from body and flexed various directions, orientation of body not orthograde) f:20.1, m:13.0, both: 16.2",6212,,,,,
3017,1078,LEAP,-1,39.1,20725,"f:39.1, m: 46.5, both: 44.7",6212,,,,,
3018,1078,QUAD,-1,33.8,20725,"`f:33.8, m 34.1, both: 32.4 *",6212,,,,,
3019,1078,SUSP,-1,4,20725,"bridge (spatial gap crossing by stretching of the forelimb and body across the gap to grasp distant support, and pulling of body weight across through the use of all 4 limbs)  f:2.8, m: 2.3, both: 2.8",6212,,,,,
3020,1078,VERT,-1,4.1,20725,"f: 4.1, m: 4.3, , both: 4.0 *",6212,,,,,
3021,1078,CLIM,0,20.1,20720,"clamber (pronograde progesssion through multiple support with limps adducted from body and flexed various directions, orientation of body not orthograde) f:20.1, m:13.0, both: 16.2",6213,,,,,
3022,1078,LEAP,0,39.1,20720,":39.1, m: 46.5, both: 44.7",6213,,,,,
3023,1078,QUAD,0,33.8,20720,"f:33.8, m 34.1, both: 32.4 *",6213,,,,,
3024,1078,SUSP,0,4,20720,"bridge (spatial gap crossing by stretching of the forelimb and body across the gap to grasp distant support, and pulling of body weight across through the use of all 4 limbs)  f:2.8, m: 2.3, both: 2.8",6213,,,,,
3025,1078,VERT,0,4.1,20720,"f: 4.1, m: 4.3, , both: 4.0 *",6213,,,,,
3026,1091,LEAP,-1,33,20801,"Powerful leaps are the main form of locomotion, although quadrupedal movements along horizontal branches and bipedal hopping on the ground have been observed",3491,,7/2/2009,7/2/2009,,
3027,1091,QUAD,-1,56,20801,,3491,,,7/2/2009,,
3028,1091,LEAP,-1,28.4,22131,,3551,,7/2/2009,7/2/2009,,
3031,1096,QUAD,-1,,23999,,9880,,6/20/2012,,,
3032,1097,QUAD,-1,,23986,,9886,,8/9/2016,,,
3033,1100,CLIM,-1,,,,6391,,,,,
3034,1100,LEAP,-1,,,,6391,,,,,
4078,1090,VERT,-1,,28569,,,,7/11/2015,,,
4079,1381,VERT,-1,,28610,,,6/18/2012,,,,
4080,1085,QUAD,-1,,28613,,,9/22/2015,,3/8/2016,,
4081,1080,QUAD,-1,,29361,,,9/22/2015,3/8/2016,3/8/2016,,
4082,1382,BIPE,0,0,,,,,,5/19/2009,,
4083,1382,VERT,0,0,,,,,,5/19/2009,,
4084,1382,BRAC,-1,1.7,28633,,,,5/19/2009,5/19/2009,,
4085,1382,CLIM,-1,38.8,28633,,,,5/19/2009,5/19/2009,,
4086,1382,LEAP,-1,10.8,28633,,,,5/19/2009,5/19/2009,,
4087,1382,QUAD,-1,41.8,28633,,,,5/19/2009,5/19/2009,,
4088,1382,SUSP,-1,8.6,28633,,,,5/19/2009,5/19/2009,,
4089,1382,BIPE,-1,0.2,28695,,,,,6/1/2009,,
4090,1382,BRAC,-1,6.5,28695,exclusive of other suspensory modes,,,6/1/2009,6/1/2009,,
4091,1382,CLIM,-1,24.6,28695,"includes ""ascent and descent"" and ""bridge/hoist""",,,6/1/2009,6/1/2009,,
4092,1382,LEAP,-1,3.9,28695,"""drop and leap""",,,6/1/2009,6/1/2009,,
4093,1382,QUAD,-1,58.8,28695,"includes ""quadrupedal"" and ""clambering""",,,6/1/2009,6/1/2009,,
4094,1382,SUSP,-1,4.6,28695,"exclusive of ""brachiation""",,,6/1/2009,6/1/2009,,
4095,1382,BRAC,-1,6.5,28696,exclusive of other suspensory modes,,,6/1/2009,6/1/2009,,
4096,1382,SUSP,-1,4.6,28696,"exclusive of ""brachiation""",,,6/1/2009,6/1/2009,,
4097,1382,BIPE,0,0,,,,,,,,
4098,1382,BRAC,-1,4,28740,,,,,5/16/2009,,
4099,1382,CLIM,-1,17,28740,,,,,5/16/2009,,
4100,1382,LEAP,-1,16,28740,,,,,5/16/2009,,
4101,1382,QUAD,-1,58,28740,,,,,5/16/2009,,
4102,1382,SUSP,-1,6,28740,,,,,5/16/2009,,
4103,1382,VERT,0,0,,,,,,,,
4105,1251,CLIM,-1,,28808,,,,12/28/2017,,,
4106,1251,LEAP,-1,,28808,,,,12/28/2017,,,
4107,1251,QUAD,-1,,28808,,,,12/28/2017,,,
4108,1250,QUAD,-1,,28903,,,6/5/2009,,,,
4109,1246,CLIM,-1,,28908,,,,,6/9/2009,,
4110,1246,LEAP,-1,,28908,,,,,11/10/2010,,
4111,1246,QUAD,-1,,28908,,,,,11/10/2010,,
4112,253,QUAD,-1,,28099,,,12/3/2015,,12/3/2015,,
4113,253,LEAP,-1,,28099,,,12/3/2015,,12/3/2015,,
4114,253,CLIM,-1,,28099,,,12/3/2015,,12/3/2015,,
4115,1339,QUAD,-1,,28958,,,12/3/2015,,3/8/2016,,
4116,1081,QUAD,-1,,28615,,,12/3/2015,,,,
4117,250,QUAD,-1,,28960,,,12/3/2015,,12/3/2015,,
4118,1083,QUAD,-1,,28617,,,12/3/2015,,12/3/2015,,
4119,1084,QUAD,-1,,28618,,,12/3/2015,,,,
4120,1338,QUAD,-1,,28619,,,12/3/2015,,,,
4121,1338,LEAP,-1,,28963,,,12/3/2015,,,,
4122,1336,QUAD,-1,,28966,,,12/4/2015,,12/4/2015,,
4123,1336,CLIM,-1,,28968,,,12/4/2015,,12/4/2015,,
4124,1388,LEAP,-1,42,29137,,,12/6/2014,2/8/2018,12/7/2014,,
4125,1388,QUAD,-1,55,29137,,,12/6/2014,2/8/2018,12/7/2014,,
4126,1388,CLIM,-1,3,29137,,,12/7/2014,2/8/2018,12/7/2014,,
4127,1390,CLIM,-1,10,29176,<10%,,,,5/19/2009,,
4128,1390,LEAP,-1,40,29176,40%,,,,5/19/2009,,
4129,1390,QUAD,-1,50,29176,>50%,,,,5/19/2009,,
4130,222,CLIM,-1,10,29204,<10%,,,,5/19/2009,,
4131,222,LEAP,-1,40,29204,40%,,,,5/19/2009,,
4132,222,QUAD,-1,50,29204,>50%,,,,5/19/2009,,
4133,1212,BIPE,-1,,29266,,,,2/5/2018,5/3/2009,,
4134,1212,CLIM,-1,,29266,,,,2/5/2018,5/3/2009,,
4135,1212,LEAP,-1,,29266,,,,2/5/2018,5/3/2009,,
4136,1212,QUAD,-1,,29266,Primary mode of locomotion,,,,5/3/2009,,
4137,1212,SUSP,-1,,29266,,,,2/5/2018,5/3/2009,,
4138,1212,VERT,-1,,29266,,,,2/5/2018,5/3/2009,,
4139,1213,CLIM,-1,,29285,,,5/22/2009,12/29/2014,5/22/2009,,
4140,1213,LEAP,-1,,29285,,,5/22/2009,,5/22/2009,,
4141,1213,QUAD,-1,,29285,,,5/22/2009,,5/22/2009,,
4142,1213,SUSP,-1,,29285,,,5/22/2009,,5/22/2009,,
4143,1212,CLIM,-1,,29293,,,1/18/2016,1/18/2016,,,
4144,1212,LEAP,-1,,29293,,,1/18/2016,,,,
4145,1212,QUAD,0,,29293,,,1/18/2016,,,,
4146,1395,QUAD,-1,,29952,,,,1/8/2018,5/9/2009,,
4147,235,CLIM,0,,29321,,,2/8/2016,,,,
4148,235,LEAP,0,,29321,,,2/8/2016,,,,
4149,235,QUAD,0,,29321,,,2/8/2016,,,,
4150,235,SUSP,0,,29321,,,2/8/2016,,,,
4151,762,QUAD,-1,,29340,,,2/27/2016,,,,
4152,762,LEAP,-1,,29340,,,2/27/2016,,,,
4153,1092,LEAP,-1,,29343,,,2/27/2016,,,,
4154,1092,QUAD,-1,,29343,,,2/27/2016,,,,
4155,250,LEAP,-1,,29348,,,2/27/2016,2/27/2016,,,
4156,1084,LEAP,-1,,29349,,,2/27/2016,,,,
4157,1083,LEAP,-1,,29356,,,3/8/2016,,,,
4158,1080,LEAP,-1,,29361,,,3/8/2016,,,,
4159,1081,LEAP,-1,,29363,,,3/8/2016,,,,
4160,1339,LEAP,-1,,29370,,,3/8/2016,,,,
4161,1085,LEAP,-1,,29371,,,3/8/2016,,,,
4162,1338,VERT,-1,,29373,,,3/8/2016,,,,
4163,1338,CLIM,-1,,29373,,,3/8/2016,,,,
4164,1160,QUAD,-1,,29387,,,3/9/2016,,,,
4165,1160,LEAP,-1,,29387,,,3/9/2016,,,,
